name,value,year,lastValue,rank
aventure,1.1192817513937872,1,1.1192817513937872,1
usa,0.7972820858676848,1,0.7972820858676848,2
aventures,0.7000102759961062,1,0.7000102759961062,3
vacances,0.5413186857475075,1,0.5413186857475075,4
evenement,0.444869532520193,1,0.444869532520193,5
barcelone,0.4396409034000881,1,0.4396409034000881,6
qatar,0.01488095238095238,1,0.01488095238095238,7
aventure,1.38661842653634,2,1.1192817513937872,1
aventures,0.7915531938762559,2,0.7000102759961062,2
evenement,0.6457280977632055,2,0.444869532520193,3
barcelone,0.49192883034514556,2,0.4396409034000881,4
usa,0.33140652299719775,2,0.7972820858676848,5
vacances,0.32030683393068865,2,0.5413186857475075,6
qatar,0.01488095238095238,2,0.01488095238095238,7
aventure,1.1815351264702576,3,1.38661842653634,1
evenement,0.7653570685454287,3,0.6457280977632055,2
aventures,0.7164380534420572,3,0.7915531938762559,3
barcelone,0.6150006936942498,3,0.49192883034514556,4
vacances,0.19786506268832946,3,0.32030683393068865,5
usa,0.15920212683657645,3,0.33140652299719775,6
qatar,0.0,3,0.01488095238095238,7
aventure,1.3671084941730685,4,1.1815351264702576,1
evenement,0.8378017281929367,4,0.7653570685454287,2
barcelone,0.74113508052929,4,0.6150006936942498,3
aventures,0.6615955360540623,4,0.7164380534420572,4
usa,0.27781436382113145,4,0.15920212683657645,5
vacances,0.2649301467475055,4,0.19786506268832946,6
qatar,0.039032006245121,4,0.0,7
aventure,1.3839809813702475,5,1.3671084941730685,1
evenement,0.9561705323882914,5,0.8378017281929367,2
barcelone,0.6905720468897847,5,0.74113508052929,3
aventures,0.6888385461144957,5,0.6615955360540623,4
usa,0.3390669654193095,5,0.27781436382113145,5
vacances,0.2701263623131664,5,0.2649301467475055,6
qatar,0.039032006245121,5,0.039032006245121,7
aventure,1.452486862003496,6,1.3839809813702475,1
aventures,0.8250745990605141,6,0.6888385461144957,2
evenement,0.6329018557109576,6,0.9561705323882914,3
barcelone,0.566411722149782,6,0.6905720468897847,4
vacances,0.45055400669793777,6,0.2701263623131664,5
usa,0.31958514323136705,6,0.3390669654193095,6
qatar,0.0,6,0.039032006245121,7
aventure,1.9037958902093521,7,1.452486862003496,1
aventures,0.9248528089310692,7,0.8250745990605141,2
evenement,0.6321323915278785,7,0.6329018557109576,3
vacances,0.623035667669578,7,0.45055400669793777,4
barcelone,0.5045476150303141,7,0.566411722149782,5
usa,0.24551365659109614,7,0.31958514323136705,6
qatar,0.0,7,0.0,7
aventure,1.6033626346142473,8,1.9037958902093521,1
evenement,1.386521141941093,8,0.6321323915278785,2
aventures,0.9997729306557158,8,0.9248528089310692,3
barcelone,0.47122972207253244,8,0.5045476150303141,4
vacances,0.45726652694591846,8,0.623035667669578,5
