name,value,year,lastValue,rank
president,5.448667342348093,1,5.448667342348093,1
macron,2.210354388498936,1,2.210354388498936,2
politique,1.992235891497034,1,1.992235891497034,3
russie,0.8972832600523565,1,0.8972832600523565,4
russe,0.856013240077687,1,0.856013240077687,5
journalistes,0.5213620102820442,1,0.5213620102820442,6
ukraine,0.4404403146938436,1,0.4404403146938436,7
financier,0.2816669334526477,1,0.2816669334526477,8
btc,0.15390623669717657,1,0.15390623669717657,9
covid-19,0.0,1,0.0,10
coronavirus,0.0,1,0.0,11
president,5.5174756683041295,2,5.448667342348093,1
macron,2.581627668020919,2,2.210354388498936,2
politique,1.9422840195465163,2,1.992235891497034,3
coronavirus,1.8218054156657337,2,0.0,4
russie,1.2932583000578344,2,0.8972832600523565,5
russe,0.9420292963021424,2,0.856013240077687,6
ukraine,0.41612295989590947,2,0.4404403146938436,7
journalistes,0.3775438297708841,2,0.5213620102820442,8
financier,0.28377914103009927,2,0.2816669334526477,9
btc,0.13276857500651945,2,0.15390623669717657,10
covid-19,0.0,2,0.0,11
president,5.6073607205332765,3,5.5174756683041295,1
coronavirus,3.5494689618126385,3,1.8218054156657337,2
macron,2.201382213536077,3,2.581627668020919,3
politique,1.9801788545312622,3,1.9422840195465163,4
russie,0.8469482453874162,3,1.2932583000578344,5
russe,0.5733241487148466,3,0.9420292963021424,6
journalistes,0.3202340563552672,3,0.3775438297708841,7
financier,0.24386004022905605,3,0.28377914103009927,8
ukraine,0.10768642233897657,3,0.41612295989590947,9
covid-19,0.08885592781904687,3,0.0,10
btc,0.03291639236339697,3,0.13276857500651945,11
coronavirus,5.071983964459196,4,3.5494689618126385,1
president,4.777258834249331,4,5.6073607205332765,2
macron,2.5980319410282986,4,2.201382213536077,3
politique,2.0797303349310265,4,1.9801788545312622,4
russie,1.163815182879552,4,0.8469482453874162,5
russe,0.7278219865456274,4,0.5733241487148466,6
covid-19,0.6136070269565789,4,0.08885592781904687,7
journalistes,0.3172252308678195,4,0.3202340563552672,8
ukraine,0.26466600202872237,4,0.10768642233897657,9
financier,0.20144168891456524,4,0.24386004022905605,10
btc,0.0,4,0.03291639236339697,11
coronavirus,12.26721165856583,5,5.071983964459196,1
president,4.297126932625874,5,4.777258834249331,2
macron,2.510696363571475,5,2.5980319410282986,3
politique,1.8756094130426166,5,2.0797303349310265,4
covid-19,1.699265864665585,5,0.6136070269565789,5
russie,1.528757366507565,5,1.163815182879552,6
russe,1.0593007607324336,5,0.7278219865456274,7
ukraine,0.28863942045664437,5,0.26466600202872237,8
journalistes,0.25433672694359816,5,0.3172252308678195,9
financier,0.245836250727701,5,0.20144168891456524,10
btc,0.0,5,0.0,11
coronavirus,22.256677971555746,6,12.26721165856583,1
covid-19,7.379753204405849,6,1.699265864665585,2
president,4.233628999539785,6,4.297126932625874,3
macron,2.1240175010240883,6,2.510696363571475,4
russie,1.709879046077677,6,1.528757366507565,5
politique,1.4334836070826333,6,1.8756094130426166,6
russe,0.89610831113791,6,1.0593007607324336,7
journalistes,0.25994940869887373,6,0.25433672694359816,8
financier,0.24202633395194706,6,0.245836250727701,9
ukraine,0.14469977086906277,6,0.28863942045664437,10
btc,0.0,6,0.0,11
coronavirus,22.501429990156907,7,22.256677971555746,1
covid-19,12.424693034085504,7,7.379753204405849,2
president,3.8027050858677036,7,4.233628999539785,3
macron,1.742462374148145,7,2.1240175010240883,4
russie,1.4481960605619926,7,1.709879046077677,5
politique,1.1722303868882569,7,1.4334836070826333,6
russe,0.7073655197162393,7,0.89610831113791,7
journalistes,0.34143324791690655,7,0.25994940869887373,8
financier,0.1640775934875783,7,0.24202633395194706,9
ukraine,0.09064681108751566,7,0.14469977086906277,10
btc,0.03785966683493186,7,0.0,11
coronavirus,15.732182894504607,8,22.501429990156907,1
covid-19,11.490970165146228,8,12.424693034085504,2
president,3.3641620885094605,8,3.8027050858677036,3
macron,2.231650453270147,8,1.742462374148145,4
politique,1.4704759645940562,8,1.1722303868882569,5
russie,1.0854006075000666,8,1.4481960605619926,6
russe,0.8846048210789024,8,0.7073655197162393,7
journalistes,0.21223744755651705,8,0.34143324791690655,8
financier,0.16449752316204222,8,0.1640775934875783,9
btc,0.11068508237850778,8,0.03785966683493186,10
ukraine,0.03199416585321559,8,0.09064681108751566,11
coronavirus,11.119367026970483,9,15.732182894504607,1
covid-19,9.472454635004716,9,11.490970165146228,2
president,3.031606822515575,9,3.3641620885094605,3
macron,2.318819024881941,9,2.231650453270147,4
politique,1.8618640934286288,9,1.4704759645940562,5
russie,1.2601683512967483,9,1.0854006075000666,6
russe,0.7701252535860372,9,0.8846048210789024,7
financier,0.27742358254786137,9,0.16449752316204222,8
journalistes,0.23006502730042525,9,0.21223744755651705,9
btc,0.13770589298247124,9,0.11068508237850778,10
ukraine,0.0819589133241207,9,0.03199416585321559,11
coronavirus,9.02068118635225,10,11.119367026970483,1
covid-19,8.485559881273652,10,9.472454635004716,2
president,3.218171295897056,10,3.031606822515575,3
politique,2.0582605276461234,10,1.8618640934286288,4
macron,1.3063007718395407,10,2.318819024881941,5
russie,1.0568848132814883,10,1.2601683512967483,6
russe,0.5027913775539865,10,0.7701252535860372,7
financier,0.44319040674331966,10,0.27742358254786137,8
journalistes,0.23919375758083394,10,0.23006502730042525,9
btc,0.11750308222843431,10,0.13770589298247124,10
ukraine,0.09797428808389008,10,0.0819589133241207,11
coronavirus,7.295932827027476,11,9.02068118635225,1
covid-19,7.047399578450154,11,8.485559881273652,2
president,3.4445879407746407,11,3.218171295897056,3
politique,2.307432814438426,11,2.0582605276461234,4
macron,0.9276503304373424,11,1.3063007718395407,5
russie,0.7433909381422885,11,1.0568848132814883,6
financier,0.4670907429036645,11,0.44319040674331966,7
journalistes,0.2705830901371299,11,0.23919375758083394,8
russe,0.266981518331404,11,0.5027913775539865,9
btc,0.08944242933835453,11,0.11750308222843431,10
ukraine,0.016015374759769378,11,0.09797428808389008,11
coronavirus,5.691457377327728,12,7.295932827027476,1
covid-19,5.037606263260876,12,7.047399578450154,2
president,3.822989269314279,12,3.4445879407746407,3
politique,2.0276546581796335,12,2.307432814438426,4
macron,1.8217283437770877,12,0.9276503304373424,5
russie,0.6538244487297631,12,0.7433909381422885,6
financier,0.3941736102666912,12,0.4670907429036645,7
journalistes,0.3902163688345043,12,0.2705830901371299,8
russe,0.37075230220951805,12,0.266981518331404,9
btc,0.036819824548815536,12,0.08944242933835453,10
ukraine,0.018129079042784626,12,0.016015374759769378,11
coronavirus,5.006964838545731,13,5.691457377327728,1
covid-19,4.74729157522548,13,5.037606263260876,2
president,4.0839738073782765,13,3.822989269314279,3
macron,3.200870727552169,13,1.8217283437770877,4
politique,1.9010496151621046,13,2.0276546581796335,5
russie,1.3038004841830184,13,0.6538244487297631,6
russe,0.8343087625419354,13,0.37075230220951805,7
financier,0.30906499031195467,13,0.3941736102666912,8
journalistes,0.28179525211088297,13,0.3902163688345043,9
ukraine,0.07886460577095843,13,0.018129079042784626,10
btc,0.045646846568707856,13,0.036819824548815536,11
covid-19,4.889536962680456,14,4.74729157522548,1
coronavirus,4.239489902156004,14,5.006964838545731,2
president,4.092239033905659,14,4.0839738073782765,3
macron,3.3009355685456416,14,3.200870727552169,4
politique,2.551723891925496,14,1.9010496151621046,5
russie,1.3551149365619868,14,1.3038004841830184,6
russe,0.9227626217889737,14,0.8343087625419354,7
financier,0.30844399673145484,14,0.30906499031195467,8
journalistes,0.20721483487106024,14,0.28179525211088297,9
btc,0.09630434806302943,14,0.045646846568707856,10
ukraine,0.09007454022173472,14,0.07886460577095843,11
coronavirus,4.809371753943701,15,4.239489902156004,1
covid-19,4.698203477227486,15,4.889536962680456,2
president,4.053202173256659,15,4.092239033905659,3
politique,2.5780148813126362,15,2.551723891925496,4
macron,2.1741297713934067,15,3.3009355685456416,5
russie,0.8999634499441503,15,1.3551149365619868,6
russe,0.7456333593242782,15,0.9227626217889737,7
financier,0.3287608185247771,15,0.30844399673145484,8
journalistes,0.207902306310228,15,0.20721483487106024,9
ukraine,0.1823522993978111,15,0.09007454022173472,10
btc,0.12429520399800345,15,0.09630434806302943,11
coronavirus,5.079710574151589,16,4.809371753943701,1
president,4.075721885781421,16,4.053202173256659,2
covid-19,3.3398931650416577,16,4.698203477227486,3
politique,2.445395026997591,16,2.5780148813126362,4
macron,1.6948079174815223,16,2.1741297713934067,5
russie,1.3752067334350948,16,0.8999634499441503,6
russe,0.9994829062607333,16,0.7456333593242782,7
ukraine,0.2544521250740585,16,0.1823522993978111,8
journalistes,0.24120107398249804,16,0.207902306310228,9
financier,0.2042486261881064,16,0.3287608185247771,10
btc,0.08781003810458891,16,0.12429520399800345,11
president,5.986148681170165,17,4.075721885781421,1
coronavirus,3.701366987576298,17,5.079710574151589,2
covid-19,2.516403655202814,17,3.3398931650416577,3
politique,2.502848026822419,17,2.445395026997591,4
macron,1.8840748840322932,17,1.6948079174815223,5
russe,1.4736100023979684,17,0.9994829062607333,6
russie,1.2038385881196474,17,1.3752067334350948,7
