name,value,year,lastValue,rank
cinema,2.0566052869742806,1,2.0566052869742806,1
film,1.681854824767461,1,1.681854824767461,2
filme,0.8099110301503784,1,0.8099110301503784,3
tournage,0.40597790041151405,1,0.40597790041151405,4
acteurs,0.16734159826265088,1,0.16734159826265088,5
comedie,0.08567377693317543,1,0.08567377693317543,6
film,2.5940479592635035,2,1.681854824767461,1
cinema,2.2711070830958824,2,2.0566052869742806,2
filme,0.8028234425780197,2,0.8099110301503784,3
tournage,0.5529816098406777,2,0.40597790041151405,4
acteurs,0.3369080495568682,2,0.16734159826265088,5
comedie,0.22118284401977953,2,0.08567377693317543,6
film,3.1328975784073694,3,2.5940479592635035,1
cinema,2.3627743817169957,3,2.2711070830958824,2
filme,0.9380544444659994,3,0.8028234425780197,3
tournage,0.5325305798886719,3,0.5529816098406777,4
acteurs,0.36212115118933796,3,0.3369080495568682,5
comedie,0.16842545945000106,3,0.22118284401977953,6
film,3.3057155533344815,4,3.1328975784073694,1
cinema,2.3901268897558583,4,2.3627743817169957,2
filme,1.0293511234497341,4,0.9380544444659994,3
tournage,0.7304909777734911,4,0.5325305798886719,4
acteurs,0.3125500865212529,4,0.36212115118933796,5
comedie,0.17499868941161992,4,0.16842545945000106,6
film,2.9403122203780727,5,3.3057155533344815,1
cinema,2.3598464282247593,5,2.3901268897558583,2
filme,1.0566627967811608,5,1.0293511234497341,3
tournage,0.6952410123142099,5,0.7304909777734911,4
acteurs,0.2877986849617683,5,0.3125500865212529,5
comedie,0.17618732492537617,5,0.17499868941161992,6
film,2.359007223521591,6,2.9403122203780727,1
cinema,1.8312052187990973,6,2.3598464282247593,2
filme,1.1476704687507229,6,1.0566627967811608,3
tournage,0.42772853088394164,6,0.6952410123142099,4
acteurs,0.4092113939877874,6,0.2877986849617683,5
comedie,0.18550184790919855,6,0.17618732492537617,6
film,2.600050929658939,7,2.359007223521591,1
cinema,1.7298159833838835,7,1.8312052187990973,2
filme,1.241373441916128,7,1.1476704687507229,3
comedie,0.5310621717578924,7,0.18550184790919855,4
acteurs,0.4521010745357755,7,0.4092113939877874,5
tournage,0.39794568349794973,7,0.42772853088394164,6
film,2.957547973363144,8,2.600050929658939,1
cinema,1.890618822698431,8,1.7298159833838835,2
filme,1.0993214259540451,8,1.241373441916128,3
comedie,0.7651399573920767,8,0.5310621717578924,4
acteurs,0.45572784560667295,8,0.4521010745357755,5
tournage,0.4352280522686475,8,0.39794568349794973,6
film,2.716707459740655,9,2.957547973363144,1
cinema,1.9975271053980146,9,1.890618822698431,2
filme,1.097104162025296,9,1.0993214259540451,3
comedie,0.7716138775047252,9,0.7651399573920767,4
acteurs,0.47221027947694977,9,0.45572784560667295,5
tournage,0.37647655319518025,9,0.4352280522686475,6
film,2.781051090130532,10,2.716707459740655,1
cinema,2.0038613897184634,10,1.9975271053980146,2
filme,1.0770540402427955,10,1.097104162025296,3
comedie,0.7332775434410715,10,0.7716138775047252,4
acteurs,0.5085263152972735,10,0.47221027947694977,5
tournage,0.3400271225008125,10,0.37647655319518025,6
film,2.8729027664468982,11,2.781051090130532,1
cinema,2.1456940079005955,11,2.0038613897184634,2
filme,1.0409297175305925,11,1.0770540402427955,3
comedie,0.9076566802708677,11,0.7332775434410715,4
acteurs,0.4798698169332727,11,0.5085263152972735,5
tournage,0.3104854321854559,11,0.3400271225008125,6
film,3.5799760617940515,12,2.8729027664468982,1
cinema,2.211728158188585,12,2.1456940079005955,2
filme,1.1418986752092786,12,1.0409297175305925,3
comedie,0.9955457246246764,12,0.9076566802708677,4
tournage,0.5379011150105194,12,0.3104854321854559,5
acteurs,0.30483334307841864,12,0.4798698169332727,6
film,4.080717213274787,13,3.5799760617940515,1
cinema,2.2539440266884956,13,2.211728158188585,2
