name,value,year,lastValue,rank
snapchat,7.663750341722357,1,7.663750341722357,1
jesus,0.4138225836845635,1,0.4138225836845635,2
snapchat,7.276501118751927,2,7.663750341722357,1
jesus,0.3864120853911766,2,0.4138225836845635,2
snapchat,7.369910002954798,3,7.276501118751927,1
jesus,0.25028613767591773,3,0.3864120853911766,2
snapchat,7.3815738793660035,4,7.369910002954798,1
jesus,0.26623891675972344,4,0.25028613767591773,2
snapchat,7.035226169610873,5,7.3815738793660035,1
jesus,0.25766900561132156,5,0.26623891675972344,2
snapchat,7.04050838589737,6,7.035226169610873,1
jesus,0.25489459525041563,6,0.25766900561132156,2
snapchat,7.107236751453621,7,7.04050838589737,1
jesus,0.21677166518132301,7,0.25489459525041563,2
snapchat,6.9460912246194155,8,7.107236751453621,1
jesus,0.4581328625626323,8,0.21677166518132301,2
snapchat,6.9654920549194035,9,6.9460912246194155,1
jesus,0.6482526463362372,9,0.4581328625626323,2
snapchat,6.775686374040582,10,6.9654920549194035,1
jesus,0.41742029263440744,10,0.6482526463362372,2
snapchat,6.266148293825443,11,6.775686374040582,1
jesus,0.3675910767336499,11,0.41742029263440744,2
snapchat,5.978708392195879,12,6.266148293825443,1
jesus,0.6098356405868844,12,0.3675910767336499,2
snapchat,6.618022724528728,13,5.978708392195879,1
jesus,0.5828067888126978,13,0.6098356405868844,2
snapchat,7.009327573614762,14,6.618022724528728,1
jesus,0.3701081939562036,14,0.5828067888126978,2
snapchat,6.267367815669318,15,7.009327573614762,1
jesus,0.4677295828508453,15,0.3701081939562036,2
snapchat,6.331119470516237,16,6.267367815669318,1
jesus,0.4262194055794797,16,0.4677295828508453,2
snapchat,6.376965374493732,17,6.331119470516237,1
jesus,0.21059858971969259,17,0.4262194055794797,2
snapchat,6.707550937554238,18,6.376965374493732,1
jesus,0.1296330287905328,18,0.21059858971969259,2
snapchat,6.827494280512969,19,6.707550937554238,1
jesus,0.28048124890230564,19,0.1296330287905328,2
snapchat,6.658979604861942,20,6.827494280512969,1
jesus,0.3559560304896072,20,0.28048124890230564,2
snapchat,6.741895887340942,21,6.658979604861942,1
jesus,0.31630051247129,21,0.3559560304896072,2
snapchat,6.335059818949226,22,6.741895887340942,1
jesus,0.313956932403344,22,0.31630051247129,2
snapchat,6.551048445491714,23,6.335059818949226,1
jesus,0.22409308168648856,23,0.313956932403344,2
snapchat,6.476325674921012,24,6.551048445491714,1
jesus,0.22352611918947857,24,0.22409308168648856,2
snapchat,6.05123428951952,25,6.476325674921012,1
jesus,0.24942274167916956,25,0.22352611918947857,2
snapchat,5.883336734179004,26,6.05123428951952,1
jesus,0.41774206072236325,26,0.24942274167916956,2
snapchat,5.41681500087045,27,5.883336734179004,1
jesus,0.5134327830631862,27,0.41774206072236325,2
snapchat,4.95220193819431,28,5.41681500087045,1
jesus,1.726868036150493,28,0.5134327830631862,2
snapchat,4.794772598842994,29,4.95220193819431,1
jesus,2.765155200412595,29,1.726868036150493,2
snapchat,4.860141653024856,30,4.794772598842994,1
jesus,2.0538053957038134,30,2.765155200412595,2
snapchat,5.0687815787856785,31,4.860141653024856,1
jesus,1.7177070219888175,31,2.0538053957038134,2
snapchat,5.166298708568623,32,5.0687815787856785,1
jesus,2.089133850748129,32,1.7177070219888175,2
snapchat,4.859973549613702,33,5.166298708568623,1
jesus,3.170624490607193,33,2.089133850748129,2
snapchat,4.272084369751985,34,4.859973549613702,1
jesus,3.3217837425834933,34,3.170624490607193,2
snapchat,3.980967534980252,35,4.272084369751985,1
jesus,2.7451713767450627,35,3.3217837425834933,2
snapchat,4.318669747711884,36,3.980967534980252,1
jesus,2.659752334770438,36,2.7451713767450627,2
snapchat,4.911842568948576,37,4.318669747711884,1
jesus,2.4722244797194524,37,2.659752334770438,2
snapchat,5.253716725874,38,4.911842568948576,1
jesus,2.4721602684744086,38,2.4722244797194524,2
snapchat,5.255343085957444,39,5.253716725874,1
jesus,2.3418020069890417,39,2.4721602684744086,2
snapchat,5.281498675806681,40,5.255343085957444,1
jesus,2.331241927666908,40,2.3418020069890417,2
snapchat,5.367211289018885,41,5.281498675806681,1
jesus,2.2087379131503457,41,2.331241927666908,2
snapchat,5.140124998812082,42,5.367211289018885,1
jesus,1.957895911788464,42,2.2087379131503457,2
snapchat,5.026430865305224,43,5.140124998812082,1
jesus,1.9760456145377165,43,1.957895911788464,2
snapchat,5.175388821367819,44,5.026430865305224,1
jesus,2.0122251564800075,44,1.9760456145377165,2
snapchat,5.1989374863323,45,5.175388821367819,1
jesus,2.020512085431512,45,2.0122251564800075,2
snapchat,5.102667508777605,46,5.1989374863323,1
jesus,1.9736289766507544,46,2.020512085431512,2
snapchat,4.918578618542243,47,5.102667508777605,1
jesus,1.7802118770211908,47,1.9736289766507544,2
snapchat,4.905868243101951,48,4.918578618542243,1
jesus,1.6693963215090326,48,1.7802118770211908,2
snapchat,4.940017184064091,49,4.905868243101951,1
jesus,1.6003130793411964,49,1.6693963215090326,2
snapchat,4.825884281123426,50,4.940017184064091,1
jesus,1.629281865649266,50,1.6003130793411964,2
snapchat,4.994026198670518,51,4.825884281123426,1
jesus,1.0776872786350338,51,1.629281865649266,2
snapchat,5.846113952695244,52,4.994026198670518,1
jesus,0.6122308003385883,52,1.0776872786350338,2
snapchat,6.379986435157429,53,5.846113952695244,1
jesus,0.4757374456890433,53,0.6122308003385883,2
snapchat,6.540634386387378,54,6.379986435157429,1
jesus,0.14008453813751992,54,0.4757374456890433,2
snapchat,6.2392528833229095,55,6.540634386387378,1
jesus,0.11390242214577942,55,0.14008453813751992,2
snapchat,5.9896330172708865,56,6.2392528833229095,1
jesus,0.19482278669201103,56,0.11390242214577942,2
snapchat,6.420213266399076,57,5.9896330172708865,1
jesus,0.471839670198582,57,0.19482278669201103,2
snapchat,7.378452452068359,58,6.420213266399076,1
jesus,0.3667548483299367,58,0.471839670198582,2
snapchat,7.161451502955925,59,7.378452452068359,1
jesus,0.7136299260329807,59,0.3667548483299367,2
snapchat,5.658776006728904,60,7.161451502955925,1
jesus,2.0829853919893573,60,0.7136299260329807,2
snapchat,5.015714115589331,61,5.658776006728904,1
jesus,2.658534412566569,61,2.0829853919893573,2
snapchat,4.484743606299147,62,5.015714115589331,1
jesus,2.7033952177043767,62,2.658534412566569,2
snapchat,4.227719154885829,63,4.484743606299147,1
jesus,3.226136252227716,63,2.7033952177043767,2
snapchat,4.157112532114587,64,4.227719154885829,1
jesus,3.5051744940658,64,3.226136252227716,2
snapchat,3.9352119623936073,65,4.157112532114587,1
jesus,3.4744684378199606,65,3.5051744940658,2
snapchat,3.822509010862108,66,3.9352119623936073,1
jesus,3.630076258553367,66,3.4744684378199606,2
snapchat,3.8365619837849305,67,3.822509010862108,1
jesus,3.798601415413038,67,3.630076258553367,2
snapchat,3.8412915029990167,68,3.8365619837849305,1
jesus,3.8284342858661855,68,3.798601415413038,2
jesus,3.7291612062965838,69,3.8284342858661855,1
snapchat,3.721720327934637,69,3.8412915029990167,2
snapchat,3.937191194062629,70,3.721720327934637,1
jesus,3.517803167161419,70,3.7291612062965838,2
snapchat,4.099896758757049,71,3.937191194062629,1
jesus,3.4127439999774367,71,3.517803167161419,2
snapchat,4.023215932060317,72,4.099896758757049,1
jesus,3.5677133283321076,72,3.4127439999774367,2
snapchat,4.090463030451238,73,4.023215932060317,1
jesus,3.5263700740154844,73,3.5677133283321076,2
snapchat,4.08838809381221,74,4.090463030451238,1
jesus,3.3382891983540337,74,3.5263700740154844,2
snapchat,4.334583502970142,75,4.08838809381221,1
jesus,3.2719268344983545,75,3.3382891983540337,2
snapchat,4.7496420581819745,76,4.334583502970142,1
jesus,3.0787169813758277,76,3.2719268344983545,2
snapchat,4.620947347895301,77,4.7496420581819745,1
jesus,2.9799586073101283,77,3.0787169813758277,2
snapchat,3.9435962875522605,78,4.620947347895301,1
jesus,3.255218768871484,78,2.9799586073101283,2
snapchat,3.58571255107689,79,3.9435962875522605,1
jesus,3.3795512625342288,79,3.255218768871484,2
snapchat,3.757549215908448,80,3.58571255107689,1
jesus,3.0724610561123704,80,3.3795512625342288,2
jesus,4.505268588896004,81,3.0724610561123704,1
snapchat,3.8260105055030547,81,3.757549215908448,2
