name,year,frequency
astuce,36,55
newsletter,36,87
boutique,36,692
meditation,36,105
gossip'afrique,36,0
coaching,36,118
horoscope,37,87
nutrition,37,32
beauty,37,79
astuce,37,82
newsletter,37,104
boutique,37,840
meditation,37,94
gossip'afrique,37,0
coaching,37,128
horoscope,38,78
nutrition,38,33
beauty,38,66
astuce,38,90
newsletter,38,102
boutique,38,934
meditation,38,86
gossip'afrique,38,0
coaching,38,134
horoscope,39,99
nutrition,39,29
beauty,39,63
astuce,39,94
newsletter,39,102
boutique,39,936
meditation,39,85
gossip'afrique,39,0
coaching,39,148
horoscope,40,109
nutrition,40,28
beauty,40,73
astuce,40,98
newsletter,40,97
boutique,40,915
meditation,40,86
gossip'afrique,40,0
coaching,40,150
horoscope,41,108
nutrition,41,48
beauty,41,67
astuce,41,105
newsletter,41,98
boutique,41,857
meditation,41,96
gossip'afrique,41,0
coaching,41,148
horoscope,42,81
nutrition,42,74
beauty,42,64
astuce,42,102
newsletter,42,112
boutique,42,800
meditation,42,82
gossip'afrique,42,0
coaching,42,156
horoscope,43,75
nutrition,43,81
beauty,43,58
astuce,43,88
newsletter,43,114
boutique,43,776
meditation,43,65
gossip'afrique,43,0
coaching,43,160
horoscope,44,84
nutrition,44,80
beauty,44,58
astuce,44,78
newsletter,44,112
boutique,44,773
meditation,44,66
gossip'afrique,44,0
coaching,44,154
horoscope,45,117
nutrition,45,93
beauty,45,62
astuce,45,76
newsletter,45,119
boutique,45,765
meditation,45,64
gossip'afrique,45,0
coaching,45,144
horoscope,46,119
nutrition,46,116
beauty,46,61
astuce,46,78
newsletter,46,129
boutique,46,783
meditation,46,77
gossip'afrique,46,0
coaching,46,144
horoscope,47,198
nutrition,47,115
beauty,47,64
astuce,47,80
newsletter,47,129
boutique,47,783
meditation,47,83
gossip'afrique,47,0
coaching,47,144
horoscope,48,213
nutrition,48,95
beauty,48,62
astuce,48,90
newsletter,48,120
boutique,48,782
meditation,48,77
gossip'afrique,48,0
coaching,48,144
horoscope,49,134
nutrition,49,77
beauty,49,62
astuce,49,98
newsletter,49,115
boutique,49,743
meditation,49,73
gossip'afrique,49,1
coaching,49,157
horoscope,50,137
nutrition,50,72
beauty,50,66
astuce,50,110
newsletter,50,110
boutique,50,729
meditation,50,72
gossip'afrique,50,30
coaching,50,154
horoscope,51,96
nutrition,51,43
beauty,51,38
astuce,51,83
newsletter,51,87
boutique,51,705
meditation,51,53
gossip'afrique,51,33
coaching,51,152
horoscope,52,112
nutrition,52,20
beauty,52,49
astuce,52,224
newsletter,52,97
boutique,52,758
meditation,52,33
gossip'afrique,52,4
coaching,52,120
horoscope,53,112
nutrition,53,25
beauty,53,59
astuce,53,355
newsletter,53,159
boutique,53,771
meditation,53,41
gossip'afrique,53,0
coaching,53,80
horoscope,54,66
nutrition,54,24
beauty,54,45
astuce,54,190
newsletter,54,147
boutique,54,629
meditation,54,51
gossip'afrique,54,0
coaching,54,84
horoscope,55,41
nutrition,55,27
beauty,55,34
astuce,55,66
newsletter,55,96
boutique,55,519
meditation,55,33
gossip'afrique,55,0
coaching,55,95
horoscope,56,44
nutrition,56,35
beauty,56,16
astuce,56,49
newsletter,56,115
boutique,56,494
meditation,56,17
gossip'afrique,56,0
coaching,56,100
horoscope,57,64
nutrition,57,38
beauty,57,28
astuce,57,43
newsletter,57,133
boutique,57,545
meditation,57,39
gossip'afrique,57,0
coaching,57,110
horoscope,58,79
nutrition,58,29
beauty,58,52
astuce,58,53
newsletter,58,84
boutique,58,539
meditation,58,74
gossip'afrique,58,0
coaching,58,134
horoscope,59,101
nutrition,59,28
beauty,59,66
astuce,59,74
newsletter,59,59
boutique,59,546
meditation,59,73
gossip'afrique,59,0
coaching,59,135
horoscope,60,119
nutrition,60,33
beauty,60,58
astuce,60,96
newsletter,60,90
boutique,60,615
meditation,60,68
gossip'afrique,60,0
coaching,60,143
horoscope,61,138
nutrition,61,32
beauty,61,60
astuce,61,97
newsletter,61,95
boutique,61,615
meditation,61,75
gossip'afrique,61,25
coaching,61,163
horoscope,62,149
nutrition,62,31
beauty,62,52
astuce,62,97
newsletter,62,94
boutique,62,572
meditation,62,75
gossip'afrique,62,92
coaching,62,165
horoscope,63,153
nutrition,63,31
beauty,63,45
astuce,63,116
newsletter,63,96
boutique,63,560
meditation,63,79
gossip'afrique,63,151
coaching,63,164
horoscope,64,147
nutrition,64,32
beauty,64,47
astuce,64,127
newsletter,64,92
boutique,64,542
meditation,64,77
gossip'afrique,64,166
coaching,64,165
horoscope,65,145
nutrition,65,29
beauty,65,44
astuce,65,116
newsletter,65,88
boutique,65,529
meditation,65,71
gossip'afrique,65,155
coaching,65,160
horoscope,66,135
nutrition,66,25
beauty,66,49
astuce,66,114
newsletter,66,88
boutique,66,581
meditation,66,66
gossip'afrique,66,89
coaching,66,169
horoscope,67,132
nutrition,67,25
beauty,67,90
astuce,67,117
newsletter,67,84
boutique,67,620
meditation,67,70
gossip'afrique,67,17
coaching,67,167
horoscope,68,114
nutrition,68,24
beauty,68,149
astuce,68,115
newsletter,68,76
boutique,68,573
meditation,68,68
gossip'afrique,68,1
coaching,68,145
horoscope,69,131
nutrition,69,22
beauty,69,108
astuce,69,120
newsletter,69,73
boutique,69,572
meditation,69,60
gossip'afrique,69,7
coaching,69,142
horoscope,70,159
nutrition,70,25
beauty,70,46
astuce,70,107
newsletter,70,84
boutique,70,606
meditation,70,68
gossip'afrique,70,28
coaching,70,144
horoscope,71,150
nutrition,71,22
beauty,71,47
astuce,71,92
newsletter,71,96
boutique,71,603
meditation,71,85
gossip'afrique,71,90
coaching,71,133
horoscope,72,150
nutrition,72,17
beauty,72,53
astuce,72,93
newsletter,72,99
boutique,72,597
meditation,72,82
gossip'afrique,72,140
coaching,72,121
horoscope,73,148
nutrition,73,24
beauty,73,53
astuce,73,91
newsletter,73,96
boutique,73,615
meditation,73,76
gossip'afrique,73,144
coaching,73,114
horoscope,74,132
nutrition,74,32
beauty,74,49
astuce,74,85
newsletter,74,92
boutique,74,635
meditation,74,77
gossip'afrique,74,178
coaching,74,104
horoscope,75,112
nutrition,75,37
beauty,75,79
astuce,75,87
newsletter,75,94
boutique,75,618
meditation,75,73
gossip'afrique,75,213
coaching,75,103
horoscope,76,113
nutrition,76,38
beauty,76,82
astuce,76,103
newsletter,76,98
boutique,76,593
meditation,76,61
gossip'afrique,76,233
coaching,76,101
horoscope,77,106
nutrition,77,35
beauty,77,52
astuce,77,129
newsletter,77,97
boutique,77,613
meditation,77,58
gossip'afrique,77,230
coaching,77,91
horoscope,78,123
nutrition,78,29
beauty,78,45
astuce,78,141
newsletter,78,92
boutique,78,618
meditation,78,68
gossip'afrique,78,199
coaching,78,89
horoscope,79,371
nutrition,79,30
beauty,79,39
astuce,79,130
newsletter,79,96
boutique,79,599
meditation,79,67
gossip'afrique,79,184
coaching,79,106
horoscope,80,529
nutrition,80,31
beauty,80,45
astuce,80,111
newsletter,80,106
boutique,80,592
meditation,80,56
gossip'afrique,80,116
coaching,80,113
horoscope,81,279
nutrition,81,27
beauty,81,80
astuce,81,102
newsletter,81,100
boutique,81,597
meditation,81,59
gossip'afrique,81,55
coaching,81,95
