name,value,year,lastValue,rank
twitter,54.13438079501818,1,54.13438079501818,1
bras,1.872857186765493,1,1.872857186765493,2
twitter,55.16055976055265,2,54.13438079501818,1
bras,1.525216658538438,2,1.872857186765493,2
twitter,53.43922574113782,3,55.16055976055265,1
bras,1.4045548552888136,3,1.525216658538438,2
twitter,52.339503965284635,4,53.43922574113782,1
bras,1.5055355094777059,4,1.4045548552888136,2
twitter,53.15885891201255,5,52.339503965284635,1
bras,1.4429736684063743,5,1.5055355094777059,2
twitter,51.24161518713434,6,53.15885891201255,1
bras,1.380111667365023,6,1.4429736684063743,2
twitter,47.68549091144957,7,51.24161518713434,1
bras,1.2211299483238824,7,1.380111667365023,2
twitter,47.228757689729534,8,47.68549091144957,1
bras,1.2913469678939906,8,1.2211299483238824,2
twitter,48.26347593484088,9,47.228757689729534,1
bras,1.4048122456261791,9,1.2913469678939906,2
twitter,49.7547412796811,10,48.26347593484088,1
bras,1.5223128344570063,10,1.4048122456261791,2
twitter,51.124959910877514,11,49.7547412796811,1
bras,1.5352293691940189,11,1.5223128344570063,2
twitter,52.19833193483041,12,51.124959910877514,1
bras,1.560178618431241,12,1.5352293691940189,2
twitter,52.07556156120506,13,52.19833193483041,1
bras,2.0184619887728426,13,1.560178618431241,2
twitter,51.17312267627926,14,52.07556156120506,1
bras,2.1893148120762236,14,2.0184619887728426,2
twitter,50.466080788965066,15,51.17312267627926,1
bras,2.0489376816163944,15,2.1893148120762236,2
twitter,50.592147132484925,16,50.466080788965066,1
bras,1.904618192112117,16,2.0489376816163944,2
twitter,51.14952320496757,17,50.592147132484925,1
bras,1.7625438153595918,17,1.904618192112117,2
twitter,52.79567900873022,18,51.14952320496757,1
bras,1.79277174094246,18,1.7625438153595918,2
twitter,52.45366155996745,19,52.79567900873022,1
bras,1.8559776539901773,19,1.79277174094246,2
twitter,51.77278614809998,20,52.45366155996745,1
bras,1.7297883602272206,20,1.8559776539901773,2
twitter,51.20786627111426,21,51.77278614809998,1
bras,1.364391838095704,21,1.7297883602272206,2
twitter,50.04377046479545,22,51.20786627111426,1
bras,1.2481940028987166,22,1.364391838095704,2
twitter,50.59506514950028,23,50.04377046479545,1
bras,1.5063017237010332,23,1.2481940028987166,2
twitter,49.70506622310208,24,50.59506514950028,1
bras,1.518755004187343,24,1.5063017237010332,2
twitter,46.7820167790631,25,49.70506622310208,1
bras,1.6194653311583012,25,1.518755004187343,2
twitter,42.97667783838351,26,46.7820167790631,1
bras,1.6246168101704694,26,1.6194653311583012,2
twitter,43.85893920094618,27,42.97667783838351,1
bras,1.1336173855969416,27,1.6246168101704694,2
twitter,44.62582323825674,28,43.85893920094618,1
bras,0.8393243096160177,28,1.1336173855969416,2
twitter,42.170345280560284,29,44.62582323825674,1
bras,0.8866074218209892,29,0.8393243096160177,2
twitter,40.627105588566295,30,42.170345280560284,1
bras,0.9937336968210614,30,0.8866074218209892,2
twitter,38.12402247745042,31,40.627105588566295,1
bras,0.8348184630094027,31,0.9937336968210614,2
twitter,37.59013379790567,32,38.12402247745042,1
bras,0.807495595674161,32,0.8348184630094027,2
twitter,37.98921458048183,33,37.59013379790567,1
bras,0.7755692842450954,33,0.807495595674161,2
twitter,36.700710862169316,34,37.98921458048183,1
bras,0.7214627708943049,34,0.7755692842450954,2
twitter,35.59409937221446,35,36.700710862169316,1
bras,0.8244885572392737,35,0.7214627708943049,2
twitter,34.58212221215393,36,35.59409937221446,1
bras,0.7326893898593784,36,0.8244885572392737,2
twitter,33.51862037253977,37,34.58212221215393,1
bras,0.6317360009250791,37,0.7326893898593784,2
twitter,33.445540100441185,38,33.51862037253977,1
bras,0.6200177693271806,38,0.6317360009250791,2
twitter,33.22108359207239,39,33.445540100441185,1
bras,0.6269432845476652,39,0.6200177693271806,2
twitter,32.968732811208106,40,33.22108359207239,1
bras,0.6290534678175331,40,0.6269432845476652,2
twitter,33.1952847803348,41,32.968732811208106,1
bras,0.6111428850718907,41,0.6290534678175331,2
twitter,32.00923868609433,42,33.1952847803348,1
bras,0.5744200197130509,42,0.6111428850718907,2
twitter,32.147372524094436,43,32.00923868609433,1
bras,0.5860639198231303,43,0.5744200197130509,2
twitter,34.25658826010592,44,32.147372524094436,1
bras,0.5970002456947776,44,0.5860639198231303,2
twitter,35.036621494412664,45,34.25658826010592,1
bras,0.5462425424205225,45,0.5970002456947776,2
twitter,35.29790461430851,46,35.036621494412664,1
bras,0.5513362397507462,46,0.5462425424205225,2
twitter,35.25767602701191,47,35.29790461430851,1
bras,0.6041136065299793,47,0.5513362397507462,2
twitter,34.52273677374946,48,35.25767602701191,1
bras,0.577015702317699,48,0.6041136065299793,2
twitter,34.16925815315336,49,34.52273677374946,1
bras,0.54652396248524,49,0.577015702317699,2
twitter,34.16374951145302,50,34.16925815315336,1
bras,0.5598225292991126,50,0.54652396248524,2
twitter,39.13702885855719,51,34.16374951145302,1
bras,0.8842267771049253,51,0.5598225292991126,2
twitter,41.254251780693735,52,39.13702885855719,1
bras,0.8988473548858276,52,0.8842267771049253,2
twitter,41.336648937434376,53,41.254251780693735,1
bras,0.5899797024204712,53,0.8988473548858276,2
twitter,47.39692567428462,54,41.336648937434376,1
bras,0.6716520712636255,54,0.5899797024204712,2
twitter,46.94265687290565,55,47.39692567428462,1
bras,0.7700909337389255,55,0.6716520712636255,2
twitter,44.20619185051559,56,46.94265687290565,1
bras,0.7923979996448325,56,0.7700909337389255,2
twitter,42.852170638765315,57,44.20619185051559,1
bras,0.7546940912380973,57,0.7923979996448325,2
twitter,39.875325857018716,58,42.852170638765315,1
bras,0.8681195778166741,58,0.7546940912380973,2
twitter,37.464914956721344,59,39.875325857018716,1
bras,0.8084655159743124,59,0.8681195778166741,2
twitter,33.836759984728694,60,37.464914956721344,1
bras,0.5790979727038976,60,0.8084655159743124,2
twitter,31.626728029563573,61,33.836759984728694,1
bras,0.6328291021011798,61,0.5790979727038976,2
twitter,30.468250649183165,62,31.626728029563573,1
bras,0.6137017596045722,62,0.6328291021011798,2
twitter,29.497082597445715,63,30.468250649183165,1
bras,0.541280287273328,63,0.6137017596045722,2
twitter,29.42657117281994,64,29.497082597445715,1
bras,0.5265220240383887,64,0.541280287273328,2
twitter,28.2629820517612,65,29.42657117281994,1
bras,0.4416049579061212,65,0.5265220240383887,2
twitter,27.5293524465802,66,28.2629820517612,1
bras,0.39695502645313663,66,0.4416049579061212,2
